Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55727	Everstill Sandals	0	0	0	0	29.59	13.65	18.05	11.33	-0.06	4.79	0.14	0.0292
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55728	Mystral Sandals	599899	3	59.9899	59.9899	142.37	53.54	172.12	49.65	0.0548	2.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55729	Bluefen Sandals	989999	2	98.9999	98.9999	80.21	25.97	51.61	23.53	-0.0545	2.07	0.14	0.0676
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55730	Galardell Sandals	5906278	1	590.6278	590.6278	31.25	323.01	595.8	124.39	0.1954	0.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55731	Ameth'Aran Handwraps	0	0	0	0	70	186.21	97.67	180.76	-0.0457	1.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55732	Mistmantle Handwraps	0	0	0	0	97.4	67.54	73.86	62.51	-0.05	1.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55733	Baradin Handwraps	380000	3	38	38	39	10.13	44.73	6.71	0.0408	5.36	0.14	0.0261
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55734	Darrowmere Handwraps	0	0	0	0	152.64	27.49	184.34	22.41	0.0273	0.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55735	Brightwood Handwraps	797700	1	79.77	79.77	74.46	35.04	15.39	20.15	-0.1067	3.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55736	Everstill Handwraps	443072	3	44.3073	44.3073	40	9	32.7	8.47	-0.0163	5.14	0.07	0.0136
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55737	Mystral Handwraps	399998	3	39.9998	39.9998	53.35	20.25	52.9	20.4	0.0112	6.64	0.14	0.0211
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55738	Bluefen Handwraps	990000	1	99	99	65.8	61.48	41.22	56.32	-0.0693	4.43	0.14	0.0316
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55739	Galardell Handwraps	0	0	0	0	100	69.28	75	11.84	-0.0799	0.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55740	Ameth'Aran Cowl	0	0	0	0	247.47	146.72	29.99	83.19	-0.1429	0.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55741	Mistmantle Cowl	210000	4	21	21	100	57.89	91.92	47.02	-0.0404	1.93	0.07	0.0363
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55742	Baradin Cowl	2450000	1	245	245	139	88.9	203.02	68.24	0.1068	4.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55743	Darrowmere Cowl	0	0	0	0	27.86	16.05	12.79	13.6	-0.078	3.64	0.07	0.0192
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55744	Brightwood Cowl	279998	2	27.9998	27.9998	39.65	23.36	37.81	24.11	-0.0146	2.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55745	Everstill Cowl	601387	1	60.1387	60.1387	24.79	36.05	45.92	29.65	-0.0005	3.07	0.36	0.1173
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55746	Mystral Cowl	0	0	0	0	40	11.28	25.83	9	-0.0359	8.57	0.07	0.0082
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55747	Bluefen Cowl	249909	2	24.9909	24.9909	25	23.02	14.9	15.81	-0.0847	3.36	0.14	0.0417
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55748	Galardell Cowl	298392	3	29.8392	29.8392	726.27	504.1	621.52	347.1	0.1127	0.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55749	Ameth'Aran Leggings	181924	1	18.1924	18.1924	28.72	108.95	13.64	59.49	-0.1557	1.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55750	Mistmantle Leggings	1399997	2	139.9997	139.9997	34.9	44.62	65.74	42.74	0.0439	3.21	0.14	0.0436
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55751	Baradin Leggings	999999	2	99.9999	99.9999	100	243.33	116.9	198.96	-0.0679	2	0.64	0.32
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55752	Darrowmere Leggings	990000	2	99	99	74.9	33.01	94.86	30.33	0.0483	4.5	0.21	0.0467
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55753	Brightwood Leggings	9999999	2	999.9999	999.9999	1000	548.48	1151.14	78.44	0.128	0.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55754	Everstill Leggings	340000	3	34	34	75.21	31.88	79.18	33.12	0.0052	4.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55755	Mystral Leggings	1240000	1	124	124	45	99.14	117.22	86.58	0.0296	2.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55756	Bluefen Leggings	200000	1	20	20	40	153.82	59.11	143.76	-0.0563	1.86	0.14	0.0753
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55757	Galardell Leggings	0	0	0	0	50	18.76	24.75	15.21	-0.0679	2.57	0.07	0.0272
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55758	Ameth'Aran Shoulderpads	0	0	0	0	266	89.1	105	23.17	-0.0695	0.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55759	Mistmantle Shoulderpads	1918950	2	191.895	191.895	146.49	83.74	140.88	68.15	0.0513	2.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55760	Baradin Shoulderpads	640394	3	64.0394	64.0394	64.04	34.67	82.43	15.5	0.1167	4.21	0.07	0.0166
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55761	Darrowmere Shoulderpads	313500	1	31.35	31.35	29.31	10.12	36.95	9.43	0.0258	0.86	0.07	0.0814
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55762	Brightwood Shoulderpads	0	0	0	0	129.5	272.6	43.5	225.74	-0.154	1.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55763	Everstill Shoulderpads	580700	1	58.07	58.07	35	30.21	82.62	19.7	0.092	4.36	0.14	0.0321
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55764	Mystral Shoulderpads	0	0	0	0	25	4.95	19.95	4.4	-0.0247	3.5	0.29	0.0829
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55765	Bluefen Shoulderpads	0	0	0	0	18	48.18	9	16.7	-0.1598	0.79	0.07	0.0886
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55766	Galardell Shoulderpads	3514999	3	351.4999	351.4999	157.45	137.52	239.4	115.39	0.002	4.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55767	Ameth'Aran Cord	180000	2	18	18	198	148.61	47.45	122.53	-0.0929	0.64	0.14	0.2188
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55768	Mistmantle Cord	510000	1	51	51	100	468.83	184.74	408.32	-0.0614	2.64	0.14	0.053
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55769	Baradin Cord	293623	3	29.3623	29.3623	30.36	4.61	25.06	3.96	-0.0196	3.79	0.07	0.0185
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55770	Darrowmere Cord	0	0	0	0	40	381.41	36.77	342.52	-0.1155	3.5	0.07	0.02
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55771	Brightwood Cord	616206	2	61.6206	61.6206	19.9	68.26	90.96	59.43	0.1163	2.29	0.14	0.0611
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55772	Everstill Cord	0	0	0	0	40	174.4	14.85	71.6	-0.1666	4.14	0.07	0.0169
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55773	Mystral Cord	556971	1	55.6971	55.6971	57.28	18.87	35.51	15.84	-0.0388	3.43	0.07	0.0204
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55774	Bluefen Cord	628000	2	62.8	62.8	62.9	78.43	10.5	49.99	-0.1337	3.79	0.14	0.0369
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55775	Galardell Cord	0	0	0	0	85	15.53	96.05	3	0.0419	0.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55789	Berto's Staff	729000	4	72.9	72.9	73.03	47.69	115	44.76	0.0521	5.36	0.14	0.0261
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55790	Toxidunk Dagger	3800000	2	380	380	110.5	111.12	240.8	94.51	0.0946	4.43	0.29	0.0655
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55791	Acanthia's Lost Pendant	999997	4	99.9997	99.9997	59.57	478.04	33.75	341.9	-0.1488	2.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55822	Heavy Geode Mace	0	0	0	0	32.89	15.15	35.13	15.64	0.0016	7.21	0.14	0.0194
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55823	Wand of Dark Worship	217999	2	21.7999	21.7999	21.86	3.98	18.6	3.73	-0.0191	7.21	0.21	0.0291
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55824	Skin of Stone	0	0	0	0	24.9	9.4	23.4	9.36	-0.0171	8.93	0.29	0.0325
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55854	Rainsong	205869	10	20.587	20	99.84	45.7	113.91	42.8	0.0402	16.86	0.57	0.0338
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55855	Darksky Treads	269000	6	26.9	26.9	219.25	110.87	20.89	37.03	-0.1317	5.14	0.07	0.0136
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55881	Impetuous Query	0	0	0	0	132.88	51.37	54.45	22.26	-0.0919	2.5	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55974	Inert Elemental Particle	18200	6	1.82	1.82	1.88	0.04	1.83	0.02	-0.0026	4.07	0.21	0.0516
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	55984	Inert Elemental Shard	0	0	0	0	0.62	0.15	1	0.1	0.75	2.57	0.43	0.1673
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56007	Broken Amulet	9999999999	1	999999.9999	999999.9999	19.85	288669.43	358381.12	248098.61	0.3236	2.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56035	Colorful Rock	0	0	0	0	1.33	0	1.33	0	0	0.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56046	Shattered Rock Fragments	96999	6	9.7	9.7	335.22	329.71	461.88	324.92	0.0889	4.86	0.14	0.0288
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56109	Book of Origination	10000000	1	1000	1000	1000	424.05	1117.77	330.43	0.0617	1.5	0.14	0.0933
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56110	Charm of the Muse	0	0	0	0	110	9.4	105.85	9.86	-0.0077	0.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56111	Temple Band	0	0	0	0	222	61.52	296	16.81	0.0894	0.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56202	Compound Eye	0	0	0	0	2.98	0.01	2.96	0.01	-0.0007	0.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56218	Curse-Tainted Leggings	254999	6	25.4999	25.4999	25.74	9.7	29.3	8.93	-0.0035	11.64	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56219	Shroud of Dark Memories	299990	3	29.999	29.999	24.9	6.29	27.22	6.32	0.004	11.29	0.5	0.0443
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56220	Abandoned Dark Iron Ring	159210	9	15.921	15.9	24.6	8.31	26.46	8.59	0.0083	12.29	0.14	0.0114
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56477	Savage Armor Kit	49000	25	4.9	4.9	3	19.85	31.29	15.02	0.1941	37.5	0.29	0.0077
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56480	Savage Cloak	0	0	0	0	74.5	56.74	254.57	30.02	0.1401	5.71	0.14	0.0245
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56481	Tsunami Bracers	0	0	0	0	11.2	5.16	7.42	4.63	-0.0833	1.57	0.29	0.1847
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56482	Tsunami Belt	0	0	0	0	32.4	49.06	113.1	27.28	0.1603	5.14	0.5	0.0973
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56483	Darkbrand Bracers	0	0	0	0	10	0	13.33	0	0.0857	0.14	0.14	1
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56484	Darkbrand Gloves	0	0	0	0	94.9	82.59	201.19	61.24	0.1327	5	0.21	0.042
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56489	Hardened Scale Cloak	950000	1	95	95	100	13.36	92.69	9.09	-0.0216	0.93	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56491	Darkbrand Boots	0	0	0	0	200	85.57	229.17	60.67	0.0488	1.64	0.14	0.0854
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56494	Tsunami Boots	0	0	0	0	29.9	71.14	83.95	68.21	0.0713	7.57	0.29	0.0383
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56495	Darkbrand Shoulders	1801080	2	180.108	180.108	189.43	45.16	171.23	39.53	0.0041	5.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56498	Tsunami Shoulders	275000	3	27.5	27.5	27.9	7.4	18.8	3.56	-0.0508	6.5	0.14	0.0215
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56499	Darkbrand Belt	1103755	1	110.3755	110.3755	97.13	16.22	119.21	10.82	0.5001	0.21	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56502	Scorched Leg Armor	0	0	0	0	12.85	154.24	185.97	134.01	0.2325	14.64	0.14	0.0096
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56503	Twilight Leg Armor	0	0	0	0	190	118.7	383.66	47.6	0.1306	8.21	0.07	0.0085
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56504	Tsunami Chestguard	0	0	0	0	282.41	5.69	239.06	3.79	-0.0171	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56505	Darkbrand Helm	0	0	0	0	200	78.09	151.63	68.93	-0.0039	2.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56508	Tsunami Leggings	0	0	0	0	222.5	51.53	128.98	16.16	-0.0428	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56509	Darkbrand Chestguard	0	0	0	0	250	96.22	232.01	70.39	0.0254	4.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56512	Tsunami Helm	3486625	1	348.6625	348.6625	352.56	73.66	239.34	26.13	-0.0374	0.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56513	Darkbrand Leggings	499000	5	49.9	49.9	40	43.91	18.67	31.2	-0.0982	8.14	0.29	0.0356
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56516	Heavy Savage Leather	105000	29	10.5	10.4999	15	2.68	11.74	1.26	-0.0347	114.79	32.86	0.2863
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56517	Heavy Savage Armor Kit	0	0	0	0	6	1.53	6.11	1.25	0.0221	2	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56518	Cloak of Beasts	4770000	1	477	477	217.97	151.51	343.15	143.42	0.0599	1.93	0.14	0.0725
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56519	Cloak of War	3728400	2	372.84	372.84	49	172.82	326.59	108.25	0.1848	4.36	0.07	0.0161
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56536	Lightning Lash	0	0	0	0	2000	0	2014	0	0.0005	0.07	0.07	1
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56538	Stormleather Sash	25000000	1	2500	2500	2000	138.76	2142.19	124.77	0.0071	1.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56539	Corded Viper Belt	0	0	0	0	1618.38	0	1618.38	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56543	Bloodied Leather Helm	2999999	1	299.9999	299.9999	400	89.44	240	29.28	-0.0816	0.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56549	Twilight Dragonscale Cloak	0	0	0	0	313.66	2.37	295.58	1.58	-0.0063	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56550	Dragonscale Leg Armor	0	0	0	0	393	27.81	290.15	14.44	-0.0283	0.93	0.21	0.2258
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56551	Charscale Leg Armor	0	0	0	0	440	0	440	0	0	0.21	0.07	0.3333
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56562	Assassin's Chestplate	0	0	0	0	1878.2	14.49	1767.78	9.66	-0.0064	0.29	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56850	Deepstone Oil	418999	63	41.8999	35	38	3.72	42.29	3.19	0.0112	55.93	8.57	0.1532
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	56968	Bug Juice	0	0	0	0	60	0	60	0	0	0.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	57099	Mysterious Potion	0	0	0	0	2.57	0.67	1.6	0.07	-0.0438	8.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	57191	Mythical Healing Potion	28416	1	2.8416	2.8416	0.99	0.51	1.5	0.47	0.0462	17.57	1.14	0.0649
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	57192	Mythical Mana Potion	15600	6	1.56	1.56	1.25	0.32	1.67	0.24	0.0397	22.71	0.21	0.0092
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	57193	Mighty Rejuvenation Potion	0	0	0	0	1.3	0.48	0.5	0.15	-0.123	3.57	0.5	0.1401
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	57194	Potion of Concentration	21000	20	2.1	2.1	2.06	0.53	1.39	0.41	-0.0308	16.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58084	Ghost Elixir	35800	8	3.58	3.58	100	73.09	18.41	59.84	-0.0998	69.71	5.5	0.0789
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58085	Flask of Steelskin	0	0	0	0	9.9	3.72	11.57	2.83	0.0547	5.57	0.36	0.0646
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58086	Flask of the Draconic Mind	333332	1	33.3332	33.3332	9.48	12.61	24.31	11.26	0.0953	18.5	6.57	0.3551
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58087	Flask of the Winds	450000	3	45	45	54.5	5.45	53.18	4.47	0.0068	23.79	1.29	0.0542
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58088	Flask of Titanic Strength	450000	8	45	45	51.67	24.38	61.14	9.37	0.0985	20.79	1.71	0.0823
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58089	Elixir of the Naga	0	0	0	0	6.94	0.97	9.33	0.44	0.0399	2.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58090	Earthen Potion	62958	15	6.2959	6.2959	6.42	1.83	6.57	1.71	0.0224	8.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58091	Volcanic Potion	26136	27	2.6136	2.6136	0.89	0.86	2.24	0.57	0.0967	27.71	0.79	0.0285
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58092	Elixir of the Cobra	14545	37	1.4546	1.4546	31.33	78.9	0.45	61.91	-0.1663	27.29	2.43	0.089
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58093	Elixir of Deep Earth	9086	33	0.9087	0.9087	1	8.57	0.97	6.82	-0.1199	15.5	2.86	0.1845
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58094	Elixir of Impossible Accuracy	16890	5	1.689	1.689	3.99	31.57	32.59	28.13	0.1091	23.64	2.86	0.121
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58142	Deathblood Venom	10691	56	1.0692	1.0692	0.58	0.16	0.74	0.15	0.0234	55.07	0.71	0.0129
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58143	Prismatic Elixir	0	0	0	0	4	2.24	0.5	1.34	-0.1287	7.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58144	Elixir of Mighty Speed	0	0	0	0	12.84	5.11	15.2	1.12	0.1908	3.07	1.43	0.4658
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58145	Potion of the Tol'vir	15600	12	1.56	1.56	10.02	5.97	1.17	0.95	-0.1337	131	5.71	0.0436
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58146	Golemblood Potion	4900	5	0.49	0.49	6.75	5.39	5.13	5.43	-0.0074	27.64	0.64	0.0232
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58148	Elixir of the Master	1452887	10	145.2887	145.2887	107.69	58.38	84.64	11.67	-0.0639	6.14	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58195	Woe Breeder's Boots	0	0	0	0	4647.45	0	4661.45	0	0.0002	0.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58197	Rock Furrow Boots	0	0	0	0	200	0	214	0	0.0048	0.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58198	Eternal Pathfinders	0	0	0	0	1000	0	1000	0	0	0.14	0.07	0.5
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58231	Recruit's Vest	0	0	0	0	617.49	273.94	708.44	206.85	0.0626	0.79	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58237	Initiate's Vest	0	0	0	0	10	0	13.33	0	0.0857	0.07	0.07	1
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58256	Sparkling Oasis Water	2100520	1	210.052	210.052	0.34	0.15	0.34	0.1	0.0392	0.79	0.14	0.1772
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58257	Highland Spring Water	0	0	0	0	1.67	0	1.67	0	0	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58258	Smoked String Cheese	0	0	0	0	0.27	5.85	0.2	3.05	-0.2458	0.71	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58259	Highland Sheep Cheese	0	0	0	0	3.22	0	3.22	0	0	0.79	0.07	0.0886
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58260	Pine Nut Bread	0	0	0	0	2.75	0	2.75	0	0	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58261	Buttery Wheat Roll	0	0	0	0	2.65	1.16	0.75	0.23	-0.118	1.57	0.36	0.2293
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58262	Sliced Raw Billfish	0	0	0	0	9.9	4.12	11.48	3.35	0.045	7.57	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58263	Grilled Shark	0	0	0	0	3.36	0	3.36	0	0	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58264	Sour Green Apple	0	0	0	0	2.43	1.68	0.2	0.27	-0.154	21.43	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58265	Highland Pomegranate	0	0	0	0	3.5	0	3.5	0	0	0.29	0.07	0.2414
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58267	Scarlet Polypore	0	0	0	0	3.17	0	3.17	0	0	0.86	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58268	Roasted Beef	5139	9	0.5139	0.5139	0.52	0.02	0.54	0.02	0.004	9.36	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58269	Massive Turkey Leg	0	0	0	0	3.4	0	3.4	0	0	1.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58274	Fresh Water	0	0	0	0	3	0	3	0	0	0.86	0.14	0.1628
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58275	Hardtack	0	0	0	0	2.6	0	2.6	0	0	1.07	0	0
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58276	Gilnean White	0	0	0	0	3	0	3	0	0	1	0.07	0.07
EU - Silvermoon / Alliance	12/17/2014 10:49:19	12/17/2014	N/A	58278	Tropical Sunfruit	0	0	0	0	2.32	0	2.32	0	0	0.79	0.14	0.1772
